sale_id,customer_id,product_id,price,quantity,sale_date,total_value,age,churn,tenure_months,last_purchase_date,feedback_text,sentiment,tokens,neg,neu,pos,compound,days_since_last_purchase,sale_year,sale_month,freq_3m,freq_6m,freq_12m,avg_order_value,gender_Male,region_North,region_South,region_West,segment_Corporate,segment_Small Business,category_Furniture,category_Office Supplies,product_name_Headphones,product_name_Laptop,product_name_Monitor,product_name_Notebook,product_name_Office Chair,product_name_Pen Pack,product_name_Printer,product_name_Projector,product_name_Smartphone,sentiment_new_Neutral,sentiment_new_Positive
S002194,CUST01221,P004,12000,5,2023-04-21,60000,40,0,42,2023-07-21,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,761,2023,4,0,0,1,68410.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002195,CUST00270,P005,15000,4,2023-05-24,60000,53,1,47,2023-02-03,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,929,2023,5,0,0,2,25708.333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S002196,CUST00495,P005,15000,2,2021-02-28,30000,53,0,16,2023-06-24,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,788,2021,2,0,0,2,54500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S002197,CUST00795,P004,12000,3,2023-05-24,36000,35,1,26,2023-02-18,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,914,2023,5,0,1,2,21025.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002198,CUST00865,P003,8000,4,2020-10-20,32000,50,0,35,2023-06-03,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,809,2020,10,0,0,0,22000.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S002199,CUST00546,P008,3000,3,2021-01-08,9000,26,0,12,2023-02-19,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,913,2021,1,0,0,0,6062.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002200,CUST01653,P001,70000,1,2021-07-11,70000,58,0,23,2023-08-11,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,740,2021,7,0,0,1,60814.28571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002201,CUST01789,P003,8000,3,2023-05-29,24000,43,0,29,2023-09-30,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,690,2023,5,0,0,3,62318.75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S002202,CUST01466,P006,100,2,2021-12-05,200,36,0,10,2023-10-31,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,659,2021,12,0,2,3,92242.85714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002203,CUST01524,P008,3000,3,2022-04-24,9000,32,0,32,2023-05-21,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,822,2022,4,0,0,0,26750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002204,CUST00968,P006,100,4,2022-11-18,400,25,0,24,2023-11-12,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,647,2022,11,0,0,1,73078.57142857143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S002205,CUST01889,P005,15000,5,2023-11-21,75000,63,1,27,2023-09-11,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,709,2023,11,1,3,3,27640.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S002206,CUST00123,P001,70000,3,2022-09-09,210000,61,0,42,2023-03-18,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,886,2022,9,0,0,0,140000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002207,CUST00687,P003,8000,4,2022-02-10,32000,50,1,46,2023-11-29,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,630,2022,2,0,0,0,116216.66666666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S002208,CUST00374,P006,100,5,2020-02-15,500,42,0,16,2023-09-18,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,702,2020,2,0,0,1,53671.42857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002209,CUST00093,P004,12000,5,2020-05-24,60000,36,0,35,2023-02-08,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,924,2020,5,0,0,0,60000.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002210,CUST00294,P002,25000,5,2023-03-23,125000,43,0,44,2023-09-19,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,701,2023,3,1,1,3,70216.66666666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S002211,CUST01729,P006,100,5,2022-12-09,500,52,0,31,2023-04-06,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,867,2022,12,1,1,1,10308.333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002212,CUST01343,P007,50,1,2022-05-17,50,25,0,14,2023-02-23,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,909,2022,5,1,1,1,90537.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S002213,CUST01347,P007,50,3,2023-06-28,150,53,0,55,2023-05-31,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,812,2023,6,0,0,1,30037.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S002214,CUST01006,P002,25000,3,2023-09-21,75000,64,0,3,2023-07-03,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,779,2023,9,0,1,1,54750.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S002215,CUST01787,P006,100,1,2023-08-22,100,51,0,32,2023-06-07,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,805,2023,8,0,2,4,48442.857142857145,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002216,CUST01786,P006,100,5,2023-10-14,500,19,0,28,2023-12-23,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,606,2023,10,1,1,2,19420.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002217,CUST01122,P009,12000,1,2020-12-12,12000,31,0,48,2023-07-30,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,752,2020,12,0,0,0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002218,CUST01337,P004,12000,5,2022-12-07,60000,63,0,28,2023-01-13,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,950,2022,12,0,0,1,85750.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S002219,CUST01224,P010,45000,5,2023-02-08,225000,27,0,1,2023-06-01,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,811,2023,2,1,1,3,128250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S002220,CUST00460,P009,12000,1,2023-04-22,12000,53,0,54,2023-08-17,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,734,2023,4,0,0,1,12000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002221,CUST00920,P010,45000,5,2021-04-20,225000,57,0,12,2023-01-15,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,948,2021,4,0,0,0,98350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
S002222,CUST01766,P002,25000,2,2022-08-25,50000,48,0,8,2023-09-18,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,702,2022,8,0,0,0,46000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S002223,CUST01354,P010,45000,3,2020-03-17,135000,45,1,41,2023-06-21,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,791,2020,3,0,0,0,49408.333333333336,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S002224,CUST01012,P004,12000,4,2023-03-18,48000,25,0,39,2023-01-24,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,939,2023,3,0,0,1,26420.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002225,CUST01619,P001,70000,1,2021-01-04,70000,60,1,50,2023-10-24,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,666,2021,1,0,0,0,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002226,CUST00004,P004,12000,1,2022-10-02,12000,29,0,3,2023-11-28,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,631,2022,10,0,0,0,69800.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002227,CUST00513,P004,12000,2,2020-08-04,24000,31,1,57,2023-02-06,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,926,2020,8,0,0,2,55250.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002228,CUST00180,P010,45000,2,2023-03-06,90000,43,0,20,2023-10-19,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,671,2023,3,1,3,4,24333.333333333332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S002229,CUST00014,P001,70000,1,2021-12-26,70000,55,1,38,2023-03-16,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,888,2021,12,0,0,0,127666.66666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002230,CUST00482,P005,15000,2,2021-07-21,30000,39,1,36,2023-03-05,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,899,2021,7,0,0,0,67911.11111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S002231,CUST01254,P006,100,1,2020-11-23,100,23,0,15,2023-09-06,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,714,2020,11,0,1,1,43183.333333333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002232,CUST00662,P008,3000,5,2020-06-14,15000,39,0,54,2023-02-05,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,927,2020,6,0,0,0,46666.666666666664,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002233,CUST01821,P001,70000,4,2021-11-21,280000,35,0,34,2023-10-31,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,659,2021,11,1,1,1,165625.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002234,CUST00127,P010,45000,1,2023-08-17,45000,51,0,36,2023-12-25,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,604,2023,8,0,1,1,28500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S002235,CUST00179,P002,25000,4,2022-02-12,100000,30,1,56,2023-03-04,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,900,2022,2,0,0,1,52875.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S002236,CUST00761,P007,50,1,2022-10-05,50,28,0,6,2023-02-19,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,913,2022,10,0,0,0,49550.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S002237,CUST01665,P005,15000,3,2023-10-25,45000,59,1,35,2023-09-09,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,711,2023,10,1,1,1,22750.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
S002238,CUST01330,P008,3000,3,2023-08-21,9000,46,0,47,2023-03-04,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,900,2023,8,0,3,4,26016.666666666668,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002239,CUST01707,P005,15000,3,2021-08-28,45000,27,0,45,2023-10-23,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,667,2021,8,0,0,0,71007.14285714286,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
S002240,CUST00471,P008,3000,2,2022-03-15,6000,42,0,26,2023-02-18,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,914,2022,3,0,1,2,79000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S002241,CUST01356,P005,15000,3,2022-02-19,45000,19,0,14,2023-09-10,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,710,2022,2,1,3,3,53000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
S002242,CUST00727,P005,15000,5,2023-07-28,75000,27,0,55,2023-09-11,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,709,2023,7,1,2,2,73500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S002243,CUST00459,P004,12000,3,2021-02-20,36000,34,1,18,2023-12-12,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,617,2021,2,0,0,0,24000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002244,CUST01841,P002,25000,3,2023-04-01,75000,36,0,48,2023-07-23,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,759,2023,4,0,0,4,27183.333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
S002245,CUST01662,P007,50,2,2022-02-01,100,27,0,33,2023-05-16,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,827,2022,2,0,2,3,78892.85714285714,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S002246,CUST00287,P005,15000,5,2022-10-24,75000,31,1,54,2023-07-23,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,759,2022,10,0,1,3,44916.666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S002247,CUST01131,P002,25000,5,2021-05-11,125000,38,0,26,2023-02-09,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,923,2021,5,0,0,0,49833.333333333336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S002248,CUST00027,P008,3000,5,2022-02-21,15000,64,0,25,2023-01-19,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,944,2022,2,1,1,2,47240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002249,CUST01479,P009,12000,4,2023-09-20,48000,38,1,15,2023-06-10,"Met expectations, nothing special.",Neutral,"['met', 'expectations', 'nothing', 'special']",0.429,0.571,0.0,-0.3089,802,2023,9,0,1,1,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002250,CUST00452,P009,12000,5,2022-10-25,60000,24,1,6,2023-03-20,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,884,2022,10,1,1,2,73833.33333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002251,CUST01681,P003,8000,1,2021-12-14,8000,46,1,53,2023-08-26,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,725,2021,12,0,0,0,7700.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S002252,CUST01508,P002,25000,1,2023-01-31,25000,63,0,23,2023-09-26,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,694,2023,1,0,0,1,42871.42857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S002253,CUST00914,P002,25000,1,2020-09-11,25000,29,0,58,2023-08-07,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,744,2020,9,0,0,0,44000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
S002254,CUST00310,P010,45000,1,2023-09-03,45000,31,0,7,2023-07-27,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,755,2023,9,0,1,1,98800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S002255,CUST00997,P001,70000,2,2020-05-09,140000,38,0,54,2023-09-17,Highly recommend to others.,Positive,"['highly', 'recommend', 'others']",0.0,0.518,0.482,0.4201,703,2020,5,0,0,0,65000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002256,CUST01017,P007,50,4,2022-12-15,200,57,0,10,2023-07-24,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,758,2022,12,0,0,1,30660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S002257,CUST00384,P009,12000,3,2021-11-17,36000,57,0,2,2023-06-21,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,791,2021,11,0,2,3,68900.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S002258,CUST00210,P001,70000,2,2021-11-02,140000,55,0,59,2023-04-26,"Delivery was late, not happy.",Positive,"['delivery', 'late', 'happy']",0.428,0.572,0.0,-0.4585,847,2021,11,0,1,2,68430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S002259,CUST00468,P003,8000,2,2021-01-27,16000,57,0,50,2023-11-24,Easy to use and reliable.,Neutral,"['easy', 'use', 'reliable']",0.0,0.58,0.42,0.4404,635,2021,1,0,0,1,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S002260,CUST00455,P010,45000,5,2022-03-22,225000,28,1,58,2023-09-01,"Worth the price, happy with the purchase.",Positive,"['worth', 'price', 'happy', 'purchase']",0.0,0.472,0.528,0.6808,719,2022,3,0,0,0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S002261,CUST00180,P002,25000,2,2022-06-08,50000,43,0,20,2023-10-19,Excellent customer service.,Positive,"['excellent', 'customer', 'service']",0.0,0.351,0.649,0.5719,671,2022,6,1,3,4,24333.333333333332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S002262,CUST01527,P001,70000,5,2020-07-27,350000,38,0,6,2023-04-25,"Great product, very satisfied.",Positive,"['great', 'product', 'satisfied']",0.0,0.218,0.782,0.8016,848,2020,7,0,0,1,70342.85714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S002263,CUST00849,P007,50,4,2023-02-03,200,18,0,35,2023-10-12,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,678,2023,2,0,0,1,3112.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S002264,CUST00834,P005,15000,1,2023-06-12,15000,18,0,38,2023-04-16,Product quality could be better.,Neutral,"['product', 'quality', 'could', 'better']",0.0,0.58,0.42,0.4404,857,2023,6,0,0,1,27000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S002265,CUST01521,P003,8000,1,2021-09-13,8000,25,1,35,2023-09-24,"Terrible experience, will not buy again.",Negative,"['terrible', 'experience', 'buy']",0.383,0.617,0.0,-0.4767,696,2021,9,2,2,4,69155.55555555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S002266,CUST01125,P007,50,2,2022-08-23,100,34,0,19,2023-07-09,Too expensive for the features offered.,Negative,"['expensive', 'features', 'offered']",0.0,1.0,0.0,0.0,773,2022,8,1,1,1,15041.666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
